-0.9259476	-0.9077213	0.004606909	-2.113579	0.3036067	-2.326263	2.783101	-0.6244405	0.2946025	-1.225737	-0.2522383	0.933931	-1.429207	-1.323603	-0.3971178	4.485398	-1.173355	-1.604713	-0.2529232	-0.2181093
0.4493094	-0.3825551	0.004595928	-0.8591279	0.2897054	0.5425818	0.4764452	-0.9235493	0.1897566	-1.120633	-1.135845	0.9960252	-0.03585822	-0.3754562	-2.822543	1.826413	-0.1617608	-0.7626098	-0.4976428	-0.02011948
0.01429969	0.2108521	0.04690832	1.20689	0.3840102	0.7235858	0.3741747	-0.02646512	0.1662968	-0.9832686	-1.129375	0.6488419	0.1434703	0.905918	1.906996	1.154664	1.181589	0.001077096	0.06160302	0.2852246
-0.3948219	-0.6627522	0.06800942	-0.4774286	-0.1275969	-0.6271674	0.4859534	-0.9713144	-0.02152337	-1.013165	-0.2405159	0.5591961	-0.9486668	-1.180655	0.0372135	1.03651	-0.2212996	-0.418171	0.2327747	-0.2142117
-0.7379127	0.4506031	0.004061905	0.2614167	-0.3922075	0.9089239	0.7956196	-0.9454453	-0.3948718	-1.102772	-0.5349375	0.6711816	1.143886	0.1275373	-0.9540473	2.079748	0.3758659	-0.3480367	0.04537732	-0.2269779
-0.7598746	0.3978657	0.03250478	-0.1981101	0.2331673	0.1005858	0.7063377	-0.5289543	-0.08642867	-1.105599	-0.7301418	1.81098	-0.08895115	0.7275595	2.191469	1.578172	-0.150212	0.1566003	0.4417625	-0.07556802
0.1425056	-0.4986179	-0.003246845	0.3959388	0.3803668	1.284385	0.3084823	-0.4256272	0.06794188	-1.040892	-0.2346547	0.5957913	-0.2154632	-0.5457877	-2.854952	0.5767105	0.6645085	0.5293908	-0.7877372	0.07050787
-0.7483157	-0.9686794	-0.0138387	-0.2624853	-0.2686971	0.09692027	0.5175396	-1.072851	-0.1433215	-1.070829	-0.6293156	-1.068037	-0.9210736	-0.7461216	0.6944513	1.143922	0.651518	0.1193251	-0.1501082	-0.002021357
0.02659318	1.230992	-0.02110414	-0.04490814	-0.080837	1.015246	0.231688	-0.5813691	-0.18703	-1.088064	-0.9242054	0.2215746	0.7782341	0.8814536	-1.437763	0.2965789	0.3646147	1.507287	0.3114796	-0.08552908
0.04386937	-0.3252047	0.01852767	-0.6679951	0.6193533	0.9018451	0.6246081	0.07953031	0.0105916	-1.03078	-0.9202655	1.597206	0.2075238	0.008809417	0.02997424	1.415257	0.6841783	0.09100878	1.090119	0.05360121
-1.192648	0.475308	0.0003728911	1.592275	-0.5046666	0.1269396	0.1373702	-0.6096866	0.06231243	-1.056924	-0.8171344	-0.8812945	0.7769768	0.1703651	1.639485	1.500851	0.2886615	0.04896538	0.5886263	-0.1162269
0.5811683	-0.176973	0.03646413	-0.2575957	0.2814688	0.2037748	0.2808297	0.3900212	0.4031104	-0.8907317	-1.409043	0.6695333	-0.7623408	0.05835566	-2.027942	1.160009	0.3045062	-0.2778226	0.4678826	0.2743784
0.5269326	-0.5246551	0.01114581	-1.003619	0.07535024	-0.5345163	0.3133934	0.4242575	-0.04692078	-0.807829	-0.4103327	0.5057675	-0.6200896	-0.5188996	-0.05377533	0.3665983	0.3814122	-0.2491322	-0.1575736	0.1899682
-0.3395202	-0.9616416	0.02555841	-1.52481	-0.1305946	0.5927984	0.7178593	0.4986323	-0.008407341	-0.7554653	-1.103057	0.2498122	-1.067922	-1.08275	1.183339	1.30861	-0.1110626	-0.4372893	-1.221575	0.2659851
0.07468372	-0.7885335	0.025501	-0.6792495	-0.05819399	0.4326468	1.582731	0.08332245	-0.8776026	-0.8237626	-0.5033267	-0.7531778	-1.398106	-0.9186013	2.072839	2.014159	0.1899037	-0.6388619	-1.014722	0.09079575
0.07675392	2.581871	0.02904251	2.935029	-0.2040891	-0.6632041	-0.2464305	0.04672816	-1.231862	-0.8346428	-0.303403	1.936024	3.165387	2.519459	-0.097047	-0.2890775	0.1078897	0.441901	0.370356	0.1183056
-0.615898	-0.5619696	0.02908714	-0.8159742	-0.1400315	-1.414087	0.09695203	-0.1457653	-0.409628	-0.814494	-0.9984318	0.0548586	-0.6443632	-0.4968372	-0.2635456	0.2174886	-0.9107583	0.1318622	0.3170347	0.02945526
-0.7809553	-0.7293022	0.03986673	-1.343284	-0.3552189	0.3080466	0.5874856	-0.3583482	-1.202512	-0.9291014	-0.1989215	-0.2881946	-1.275898	-0.9150159	-0.7248646	0.3033472	0.01087154	-0.04420107	-0.4426392	0.1288733
-0.4390674	-0.07824803	0.2337597	0.6968419	-0.2001685	-0.3012431	1.287474	-0.3078751	-0.7093743	-0.970523	-0.2979898	0.1563564	0.3168339	0.2754094	-0.2806485	1.033707	-1.007137	-0.5516393	-1.363692	-0.04419627
-0.2225704	1.427723	0.0278292	2.043873	-0.3260454	-0.0895484	0.2761482	0.05572794	-0.743637	-1.099602	-0.09752642	0.2116005	1.741971	1.416574	-1.026919	1.31511	0.7509074	-0.3312685	0.1356143	-0.09774525
-0.3266047	-0.4774378	0.03890389	-0.4974351	0.0845233	0.5665763	0.3802649	-0.2227546	-0.1055353	-1.097301	0.002632737	-0.1179366	-0.2664359	-0.4154595	-0.3132709	0.7591005	0.4303979	-0.3799112	-2.103035	0.1058065
-0.3740261	0.3438453	0.07185722	-0.4922725	0.1275426	-0.09508281	0.1667229	-0.2500652	-0.1851251	-1.041578	-0.3983292	1.021657	0.3188711	0.1344169	0.2415852	0.2166326	-0.3129205	1.229905	-1.268083	-0.1175768
-0.3662391	0.06827668	0.2895188	1.19574	-0.164367	0.4526669	-0.06782284	-0.5383759	-0.02702044	-0.9556712	-0.4979783	-0.1951912	0.5806186	0.08156837	0.1298284	0.5937275	0.6010827	0.6850309	0.06277348	-0.05557609
-0.01023818	-1.123649	0.2888415	-0.676508	-0.1824076	0.2023119	0.4063584	-0.140484	0.4538002	-0.8424737	-0.6976627	-0.5818377	-1.223921	-0.8468767	0.002251942	1.241558	0.3366383	-0.3660394	0.8376753	-0.1630615
-0.05960869	0.8288795	0.2362487	-0.2743672	0.4769698	0.4261201	-0.1176654	-0.3762555	-0.5143969	-0.9008093	-0.192002	0.02373467	0.1424384	0.5416301	0.5214009	0.6246931	0.157383	-0.02430177	0.6511837	-0.1347958
-0.2165131	0.4545768	0.06493067	0.2100379	0.5107966	0.6108206	-0.4114172	0.2422731	0.7333134	-0.7133643	-0.4943841	0.8680206	1.098417	0.7395076	-0.8486213	0.05383484	0.5759531	0.2889382	0.4082121	-0.1254978
-0.2378368	0.03879897	0.2807116	0.3948439	-0.7544718	-0.4165735	-0.8243614	-1.011449	-0.04229887	-0.6621218	-0.1894684	0.5403576	-0.5033949	-0.1797818	-0.132585	-0.3291376	0.5811608	0.8514963	1.236079	0.001731383
0.334331	-0.5100937	0.3321981	0.1440637	0.05658004	0.1059621	-0.2404128	0.2036208	0.3012378	-0.6046801	-0.4932837	-0.5111568	-0.2571017	-0.3180756	-1.115325	-0.4263822	-0.3797689	0.3560915	-0.4680727	0.06613404
0.09800677	-0.06773718	0.2155309	-0.692868	0.1204447	0.2204606	-0.1535373	0.0978633	0.3872163	-0.4992455	-0.2889399	-0.2475447	-0.1594227	-0.2705186	0.07544233	-0.09675005	0.68923	0.02651286	-0.9844919	0.02652723
-0.2553596	-0.249317	0.3387035	-0.5980647	-0.3826151	-2.838773	-0.2493858	-0.2879069	0.1748351	-0.4806302	0.01673061	-0.4684692	-0.4635549	-0.05592974	0.3694987	0.02867153	-1.233457	0.2411339	-0.2522479	0.0008704317
